speaker,L1,L1_family,noun_lemma,numeral,numeral_type,dice_coefficient,proportion
Daghestan_125,Avar,East Caucasian,километр,тридцать пять,other,8.67576822984004,0.03440620104735821
Daghestan_125,Avar,East Caucasian,километр,двадцать семь,other,8.67576822984004,0.0338295837694546
Daghestan_125,Avar,East Caucasian,раз,два,paucal,7.5404734084621,0.07562608305329038
Daghestan_125,Avar,East Caucasian,женщина,шестнадцать,other,6.5910560184446,0.05522315131880728
Daghestan_125,Avar,East Caucasian,женщина,шестнадцать,other,6.5910560184446,0.05572816024774791
Daghestan_35,Avar,East Caucasian,семья,ста,other,5.6571595861726,0.08703652976550576
Daghestan_35,Avar,East Caucasian,год,два,paucal,9.22440006137166,0.06535681747174882
Daghestan_35,Avar,East Caucasian,гектар,три,paucal,4.81294198530855,0.1702893425958874
Daghestan_35,Avar,East Caucasian,год,семьсот,other,9.22440006137166,0.03805447015039133
Daghestan_35,Avar,East Caucasian,год,пятьсот,other,9.22440006137166,0.038777832618510776
Daghestan_35,Avar,East Caucasian,сотка,двадцать,other,3.09282422629711,0.15619802193491453
Daghestan_35,Avar,East Caucasian,семья,сто,other,5.6571595861726,0.08722114988242179
Daghestan_35,Avar,East Caucasian,день,пятнадцать-двадцать,other,7.62553093928441,0.05567964688251658
Daghestan_35,Avar,East Caucasian,минута,пять,other,7.93382205380966,0.051846829114086335
Daghestan_35,Avar,East Caucasian,год,десять,other,9.22440006137166,0.03780671467312776
Daghestan_35,Avar,East Caucasian,год,два,paucal,9.22440006137166,0.06374533999721342
Daghestan_35,Avar,East Caucasian,год,три,paucal,9.22440006137166,0.06461343682250201
Daghestan_35,Avar,East Caucasian,яйцо,два,paucal,4.51953543832642,0.18125193008157048
Daghestan_35,Avar,East Caucasian,год,два,paucal,9.22440006137166,0.06313131902678622
Daghestan_35,Avar,East Caucasian,процент,девяносто,other,8.2479807450453,0.047236100226246455
Daghestan_35,Avar,East Caucasian,час,десять,other,8.3688888175595,0.04640738630196245
Daghestan_35,Avar,East Caucasian,гость,восемь,other,4.21600820866945,0.1215112142841262
Daghestan_35,Avar,East Caucasian,километр,двадцать,other,8.67576822984004,0.042362178685284545
Daghestan_35,Avar,East Caucasian,класс,четыре,paucal,5.21783969245816,0.1584877953403065
Daghestan_35,Avar,East Caucasian,базар,четыре,paucal,2.28417954301474,0.28197474944095063
Daghestan_33,Akusha Dargwa,East Caucasian,неделя,две,paucal,6.74054538305214,0.05320267886247082
Daghestan_33,Akusha Dargwa,East Caucasian,километр,пятнадцать,other,8.67576822984004,0.019029763878929882
Daghestan_33,Akusha Dargwa,East Caucasian,парень,два,paucal,5.56386163806251,0.07043570104823839
Daghestan_33,Akusha Dargwa,East Caucasian,класс,десять,other,5.21783969245816,0.04668614204151235
Daghestan_33,Akusha Dargwa,East Caucasian,процент,девяносто,other,8.2479807450453,0.022022448893848974
Daghestan_33,Akusha Dargwa,East Caucasian,год,три,paucal,9.22440006137166,0.028852903885910434
Daghestan_33,Akusha Dargwa,East Caucasian,месяц,четыре,paucal,8.24186141927984,0.03858366725085623
Daghestan_33,Akusha Dargwa,East Caucasian,год,три,paucal,9.22440006137166,0.030293733905378834
Daghestan_33,Akusha Dargwa,East Caucasian,избиратель,шестьсот,other,1.18166610040629,0.11055943869579575
Daghestan_33,Akusha Dargwa,East Caucasian,пункт,пять,other,5.31675365533475,0.04457910048020218
Daghestan_33,Akusha Dargwa,East Caucasian,пункт,пять,other,5.31675365533475,0.043579988645253365
Daghestan_33,Akusha Dargwa,East Caucasian,год,шесть,other,9.22440006137166,0.017044498840987046
Daghestan_33,Akusha Dargwa,East Caucasian,год,восемь,other,9.22440006137166,0.018520158209979
Daghestan_33,Akusha Dargwa,East Caucasian,неделя,две,paucal,6.74054538305214,0.05321616626899776
Daghestan_33,Akusha Dargwa,East Caucasian,рубль,три,paucal,8.85596830310146,0.032024512880588364
Daghestan_33,Akusha Dargwa,East Caucasian,месяц,два-три,paucal,8.24186141927984,0.03755740134897007
Daghestan_33,Akusha Dargwa,East Caucasian,мешок,два,paucal,4.24639725404906,0.09690951726074049
Daghestan_33,Akusha Dargwa,East Caucasian,штука,десять,other,7.72850534908476,0.025279758959230975
Daghestan_33,Akusha Dargwa,East Caucasian,курица,пять-шесть,other,2.47595823503101,0.08610629174192314
Daghestan_33,Akusha Dargwa,East Caucasian,корова,двадцать-двадцать пять,other,5.1597199054257,0.04521501468145597
Daghestan_33,Akusha Dargwa,East Caucasian,хозяйство,сто тридцать-сто пятьдесят,other,3.52870367467621,0.06694118197046078
Daghestan_33,Akusha Dargwa,East Caucasian,овца,десять,other,3.61071086220577,0.06658937965418853
Daghestan_33,Akusha Dargwa,East Caucasian,овца,шесть,other,3.61071086220577,0.06604683951573238
Daghestan_33,Akusha Dargwa,East Caucasian,месяц,три,paucal,8.24186141927984,0.037996360678510345
Daghestan_33,Akusha Dargwa,East Caucasian,корова,сто,other,5.1597199054257,0.046777823478194674
Daghestan_33,Akusha Dargwa,East Caucasian,бригада,три,paucal,4.14187692579566,0.09664344477209515
Daghestan_33,Akusha Dargwa,East Caucasian,бригада,три,paucal,4.14187692579566,0.09817840716507155
Daghestan_33,Akusha Dargwa,East Caucasian,бык,сорок,other,3.74490992952228,0.06356200370364895
Daghestan_33,Akusha Dargwa,East Caucasian,процент,сто,other,8.2479807450453,0.022284835986803288
Daghestan_33,Akusha Dargwa,East Caucasian,год,три-четыре,paucal,9.22440006137166,0.030244928764887918
Daghestan_33,Akusha Dargwa,East Caucasian,дерево,два,paucal,4.37290681059627,0.09413471610971218
Daghestan_33,Akusha Dargwa,East Caucasian,год,десять,other,9.22440006137166,0.01660020276013305
Daghestan_33,Akusha Dargwa,East Caucasian,учительница,пять,other,1.04905555015449,0.12398025405031661
Daghestan_33,Akusha Dargwa,East Caucasian,год,два,paucal,9.22440006137166,0.028878894966209195
Daghestan_33,Akusha Dargwa,East Caucasian,год,три,paucal,9.22440006137166,0.029182364794496762
Daghestan_33,Akusha Dargwa,East Caucasian,месяц,шесть,other,8.24186141927984,0.021635785401681287
Daghestan_33,Akusha Dargwa,East Caucasian,год,пятьдесят,other,9.22440006137166,0.016807333276164776
Daghestan_33,Akusha Dargwa,East Caucasian,год,пять-шесть,other,9.22440006137166,0.017072058996128656
Daghestan_33,Akusha Dargwa,East Caucasian,километр,пять,other,8.67576822984004,0.01976541750111855
Daghestan_33,Akusha Dargwa,East Caucasian,минута,сорок,other,7.93382205380966,0.02311082631726584
Daghestan_33,Akusha Dargwa,East Caucasian,минута,сорок,other,7.93382205380966,0.022390157026873345
Daghestan_33,Akusha Dargwa,East Caucasian,метр,сто,other,8.46417153243369,0.020515661782242768
Daghestan_33,Akusha Dargwa,East Caucasian,метр,двести,other,8.46417153243369,0.020901924792709525
Daghestan_33,Akusha Dargwa,East Caucasian,километр,двенадцать,other,8.67576822984004,0.01831420111549152
Daghestan_33,Akusha Dargwa,East Caucasian,человек,пять-шесть,other,7.46541763295133,0.026017637981466713
Daghestan_33,Akusha Dargwa,East Caucasian,год,два-три,paucal,9.22440006137166,0.029439157578658226
Daghestan_33,Akusha Dargwa,East Caucasian,день,десять,other,7.62553093928441,0.02582073615828103
Daghestan_33,Akusha Dargwa,East Caucasian,человек,двадцать,other,7.46541763295133,0.02513177858498194
Daghestan_33,Akusha Dargwa,East Caucasian,рубль,семь,other,8.85596830310146,0.01851265689497973
Daghestan_33,Akusha Dargwa,East Caucasian,рубль,семь,other,8.85596830310146,0.018949751042618167
Daghestan_33,Akusha Dargwa,East Caucasian,человек,два-три,paucal,7.46541763295133,0.04635292916342236
Daghestan_33,Akusha Dargwa,East Caucasian,тонна,пятьдесят,other,6.71662847583163,0.031987176177009836
Daghestan_33,Akusha Dargwa,East Caucasian,тонна,сто,other,6.71662847583163,0.031570328629257904
Daghestan_33,Akusha Dargwa,East Caucasian,тысяча,тридцать-сорок,other,9.24128882060055,0.017154497781382155
Daghestan_33,Akusha Dargwa,East Caucasian,год,девяносто восемь,other,9.22440006137166,0.017020517623686938
Daghestan_30,Avar,East Caucasian,класс,четыре,paucal,5.21783969245816,0.36657544320356084
Daghestan_30,Avar,East Caucasian,километр,пять,other,8.67576822984004,0.12285086836094365
Daghestan_30,Avar,East Caucasian,класс,семь,other,5.21783969245816,0.24795290977693035
Daghestan_30,Avar,East Caucasian,класс,десять,other,5.21783969245816,0.24890476514345936
Daghestan_30,Avar,East Caucasian,класс,семь,other,5.21783969245816,0.24818626430896853
Daghestan_30,Avar,East Caucasian,класс,десять,other,5.21783969245816,0.24988454900946802
Daghestan_30,Avar,East Caucasian,год,двадцать пять,other,9.22440006137166,0.10919410794683938
Daghestan_30,Avar,East Caucasian,год,двадцать пять,other,9.22440006137166,0.10796119972025157
Daghestan_30,Avar,East Caucasian,год,три,paucal,9.22440006137166,0.177702207462312
Daghestan_30,Avar,East Caucasian,год,семь,other,9.22440006137166,0.10769151961722451
Daghestan_30,Avar,East Caucasian,дом,сто,other,6.61150517891902,0.18918336147677242
Daghestan_30,Avar,East Caucasian,дом,сто,other,6.61150517891902,0.19006538752845636
Daghestan_30,Avar,East Caucasian,дом,сто,other,6.61150517891902,0.1900451193209763
Daghestan_30,Avar,East Caucasian,дом,сто,other,6.61150517891902,0.18932028822026367
Daghestan_30,Avar,East Caucasian,дом,сто пятьдесят,other,6.61150517891902,0.18845743250084898
Daghestan_30,Avar,East Caucasian,процент,девяносто пять,other,8.2479807450453,0.13406105651610586
Daghestan_30,Avar,East Caucasian,процент,девяносто восемь-девяносто девять,other,8.2479807450453,0.1342519280583227
Daghestan_30,Avar,East Caucasian,год,двести пятьдесят-триста,other,9.22440006137166,0.10872477746177645
Daghestan_30,Avar,East Caucasian,хозяйство,десять,other,3.52870367467621,0.3396349425860003
Daghestan_30,Avar,East Caucasian,бык,два,paucal,3.74490992952228,0.4586044255363586
Daghestan_30,Avar,East Caucasian,тысяча,двадцать-тридцать,other,9.24128882060055,0.10819723139433439
Daghestan_30,Avar,East Caucasian,год,два,paucal,9.22440006137166,0.17689233959225045
Daghestan_30,Avar,East Caucasian,год,восемьдесят,other,9.22440006137166,0.11001289617450288
Daghestan_30,Avar,East Caucasian,год,два,paucal,9.22440006137166,0.1770901781906578
Daghestan_30,Avar,East Caucasian,гектар,шестьсот,other,4.81294198530855,0.2678884717185814
Daghestan_30,Avar,East Caucasian,гектар,шестьсот,other,4.81294198530855,0.2677699951288613
Daghestan_30,Avar,East Caucasian,год,сорок,other,9.22440006137166,0.1085511405946172
Daghestan_30,Avar,East Caucasian,год,пятьдесят,other,9.22440006137166,0.10868333868042393
Daghestan_30,Avar,East Caucasian,дом,один-два-три,paucal,6.61150517891902,0.290269429899667
Daghestan_30,Avar,East Caucasian,год,десять,other,9.22440006137166,0.10785769063823393
Daghestan_31,Tsudakhar Dargwa,East Caucasian,класс,четыре,paucal,5.21783969245816,0.1651525940671374
Daghestan_31,Tsudakhar Dargwa,East Caucasian,хозяйство,тридцать,other,3.52870367467621,0.14441474536142732
Daghestan_31,Tsudakhar Dargwa,East Caucasian,километр,четыре-пять,other,8.67576822984004,0.045323555731038315
Daghestan_31,Tsudakhar Dargwa,East Caucasian,класс,восемь,other,5.21783969245816,0.10014647802653702
Daghestan_31,Tsudakhar Dargwa,East Caucasian,класс,десять,other,5.21783969245816,0.10108160381927782
Daghestan_31,Tsudakhar Dargwa,East Caucasian,год,два,paucal,9.22440006137166,0.06769827001932088
Daghestan_31,Tsudakhar Dargwa,East Caucasian,год,пять,other,9.22440006137166,0.039861799410713286
Daghestan_31,Tsudakhar Dargwa,East Caucasian,село,три,paucal,4.6789676025714,0.18104514509331968
Daghestan_31,Tsudakhar Dargwa,East Caucasian,год,сорок пять,other,9.22440006137166,0.039535632998084956
Daghestan_31,Tsudakhar Dargwa,East Caucasian,метр,тысяча пятьсот пятьдесят,other,8.46417153243369,0.047278574366477734
Daghestan_31,Tsudakhar Dargwa,East Caucasian,семья,пять,other,5.6571595861726,0.08970460380315987
Daghestan_31,Tsudakhar Dargwa,East Caucasian,семья,восемь,other,5.6571595861726,0.09069324435074286
Daghestan_31,Tsudakhar Dargwa,East Caucasian,год,сто двадцать,other,9.22440006137166,0.03859585142160791
Daghestan_31,Tsudakhar Dargwa,East Caucasian,класс,восемь,other,5.21783969245816,0.10114834524671173
Daghestan_31,Tsudakhar Dargwa,East Caucasian,класс,восемь,other,5.21783969245816,0.10009990797921865
Daghestan_31,Tsudakhar Dargwa,East Caucasian,год,пять,other,9.22440006137166,0.03893204216149789
Daghestan_31,Tsudakhar Dargwa,East Caucasian,класс,четыре,paucal,5.21783969245816,0.1644421203000484
Daghestan_31,Tsudakhar Dargwa,East Caucasian,брат,два,paucal,5.6202696610064,0.14809286015021741
Daghestan_31,Tsudakhar Dargwa,East Caucasian,брат,два,paucal,5.6202696610064,0.1496552272418605
Daghestan_31,Tsudakhar Dargwa,East Caucasian,класс,четыре,paucal,5.21783969245816,0.16343862542544832
Daghestan_31,Tsudakhar Dargwa,East Caucasian,месяц,три,paucal,8.24186141927984,0.08458888052168599
Daghestan_31,Tsudakhar Dargwa,East Caucasian,километр,семь,other,8.67576822984004,0.045416582033570886
Daghestan_31,Tsudakhar Dargwa,East Caucasian,класс,четыре,paucal,5.21783969245816,0.16261169649231424
Daghestan_31,Tsudakhar Dargwa,East Caucasian,язык,семь,other,5.36456018317068,0.09607649440054167
Daghestan_31,Tsudakhar Dargwa,East Caucasian,село,четыре,paucal,4.6789676025714,0.18366232751680758
Daghestan_31,Tsudakhar Dargwa,East Caucasian,село,четыре,paucal,4.6789676025714,0.1848319532836961
Daghestan_27,Lak,East Caucasian,километр,два,paucal,8.67576822984004,0.0801430348353428
Daghestan_27,Lak,East Caucasian,взрослый,два,paucal,1.90372554401954,0.3212977068387352
Daghestan_27,Lak,East Caucasian,часть,три,paucal,5.7429035893771,0.15284657758375184
Daghestan_27,Lak,East Caucasian,человек,пять,other,7.46541763295133,0.06158853041539606
Daghestan_27,Lak,East Caucasian,человек,шесть,other,7.46541763295133,0.06279522733662356
Daghestan_108,Andi,East Caucasian,хозяйство,сто пятьдесят,other,3.52870367467621,0.0972529346872331
Daghestan_108,Andi,East Caucasian,село,два,paucal,4.6789676025714,0.12395404711892063
Daghestan_108,Andi,East Caucasian,год,сто двадцать,other,9.22440006137166,0.025614884441575773
Daghestan_108,Andi,East Caucasian,год,сто десять,other,9.22440006137166,0.025146996023271122
Daghestan_108,Andi,East Caucasian,год,сто двадцать,other,9.22440006137166,0.02505550338328614
Daghestan_108,Andi,East Caucasian,класс,девять,other,5.21783969245816,0.06503319524140903
Daghestan_108,Andi,East Caucasian,год,два,paucal,9.22440006137166,0.04388161374253769
Daghestan_108,Andi,East Caucasian,минута,сорок пять,other,7.93382205380966,0.03476747854860974
Daghestan_108,Andi,East Caucasian,раз,два,paucal,7.5404734084621,0.06528339941872176
Daghestan_108,Andi,East Caucasian,раз,два,paucal,7.5404734084621,0.06434730446791792
Daghestan_108,Andi,East Caucasian,крепость,три,paucal,4.18524424063824,0.13774430703180346
Daghestan_108,Andi,East Caucasian,человек,десять,other,7.46541763295133,0.038471401166120744
Daghestan_108,Andi,East Caucasian,метр,одиннадцать,other,8.46417153243369,0.030760895122653075
Daghestan_108,Andi,East Caucasian,год,пятнадцать,other,9.22440006137166,0.025343049573029172
Daghestan_108,Andi,East Caucasian,год,три,paucal,9.22440006137166,0.04385036691085852
Daghestan_108,Andi,East Caucasian,год,четыре,paucal,9.22440006137166,0.043597400437151206
Daghestan_108,Andi,East Caucasian,слово,одно-два,paucal,5.19948725536907,0.11135705657426348
Daghestan_108,Andi,East Caucasian,год,сто двадцать,other,9.22440006137166,0.025595257501103575
Daghestan_108,Andi,East Caucasian,год,сто двадцать,other,9.22440006137166,0.025766818423124244
Daghestan_108,Andi,East Caucasian,раз,два-три,paucal,7.5404734084621,0.06544846149490868
Daghestan_108,Andi,East Caucasian,человек,пять-шесть,other,7.46541763295133,0.03911040712375645
Daghestan_108,Andi,East Caucasian,класс,одиннадцать,other,5.21783969245816,0.06655822762999578
Daghestan_108,Andi,East Caucasian,брат,пять,other,5.6202696610064,0.06178546788725868
Daghestan_108,Andi,East Caucasian,сестра,три,paucal,5.12089363108058,0.11341491924888093
Daghestan_108,Andi,East Caucasian,класс,девять,other,5.21783969245816,0.06568893743365371
Daghestan_108,Andi,East Caucasian,процент,девяносто девять,other,8.2479807450453,0.0319209738403194
Daghestan_108,Andi,East Caucasian,женщина,две,paucal,6.5910560184446,0.08049499660653067
Daghestan_37,Tabasaran,East Caucasian,день,два,paucal,7.62553093928441,0.17729100703887762
Daghestan_37,Tabasaran,East Caucasian,класс,семь,other,5.21783969245816,0.18352243823385503
Daghestan_37,Tabasaran,East Caucasian,километр,три,paucal,8.67576822984004,0.1416555733675068
Daghestan_37,Tabasaran,East Caucasian,класс,девять,other,5.21783969245816,0.18090730471533178
Daghestan_37,Tabasaran,East Caucasian,раз,двадцать семь,other,7.5404734084621,0.11177277364839562
Daghestan_37,Tabasaran,East Caucasian,раз,двадцать семь,other,7.5404734084621,0.11169649011488683
Daghestan_37,Tabasaran,East Caucasian,год,пятнадцать,other,9.22440006137166,0.07556640326583136
Daghestan_37,Tabasaran,East Caucasian,раз,семь,other,7.5404734084621,0.11036422369243133
Daghestan_37,Tabasaran,East Caucasian,день,пять,other,7.62553093928441,0.10830632227412797
Daghestan_37,Tabasaran,East Caucasian,день,семь,other,7.62553093928441,0.10744361777706159
Daghestan_37,Tabasaran,East Caucasian,месяц,три,paucal,8.24186141927984,0.1552780241102688
Daghestan_37,Tabasaran,East Caucasian,речка,два,paucal,2.76668484223147,0.4199547744323674
Daghestan_37,Tabasaran,East Caucasian,день,пять,other,7.62553093928441,0.10832384232456625
Daghestan_37,Tabasaran,East Caucasian,гектар,двадцать пять,other,4.81294198530855,0.197966208707831
Daghestan_37,Tabasaran,East Caucasian,гектар,одиннадцать,other,4.81294198530855,0.1973693263557568
Daghestan_37,Tabasaran,East Caucasian,гектар,одиннадцать,other,4.81294198530855,0.19702533448168555
Daghestan_37,Tabasaran,East Caucasian,год,десять,other,9.22440006137166,0.07568264641789471
Daghestan_37,Tabasaran,East Caucasian,гектар,семьсот восемьдесят шесть,other,4.81294198530855,0.19461733032713094
Daghestan_37,Tabasaran,East Caucasian,селение,четыре,paucal,3.80706057915161,0.35790211645443176
Daghestan_37,Tabasaran,East Caucasian,год,десять,other,9.22440006137166,0.07659703139261467
Daghestan_37,Tabasaran,East Caucasian,раз,три,paucal,7.5404734084621,0.17975629504487128
Daghestan_37,Tabasaran,East Caucasian,рубль,пять,other,8.85596830310146,0.08132069464858302
Daghestan_37,Tabasaran,East Caucasian,рубль,два восемьдесят,other,8.85596830310146,0.08206235454413703
Daghestan_37,Tabasaran,East Caucasian,рубль,пять,other,8.85596830310146,0.08210438747923919
Daghestan_37,Tabasaran,East Caucasian,килограмм,пятьдесят три,paucal,6.86830411934463,0.20514104079651846
Daghestan_37,Tabasaran,East Caucasian,старик,пять,other,5.26292474005585,0.1787608590400537
Daghestan_37,Tabasaran,East Caucasian,человек,пять,other,7.46541763295133,0.11201400241770075
Daghestan_37,Tabasaran,East Caucasian,килограмм,пятьдесят три,paucal,6.86830411934463,0.20581894411639334
Daghestan_37,Tabasaran,East Caucasian,килограмм,три,paucal,6.86830411934463,0.20490809597427073
Daghestan_37,Tabasaran,East Caucasian,килограмм,десять,other,6.86830411934463,0.1291142049301664
Daghestan_37,Tabasaran,East Caucasian,килограмм,пятьдесят три,paucal,6.86830411934463,0.20716863176418135
Daghestan_37,Tabasaran,East Caucasian,класс,два,paucal,5.21783969245816,0.28163353726900753
Daghestan_37,Tabasaran,East Caucasian,класс,два,paucal,5.21783969245816,0.2807161562139248
Daghestan_37,Tabasaran,East Caucasian,год,два,paucal,9.22440006137166,0.1258967071559541
Daghestan_37,Tabasaran,East Caucasian,год,два,paucal,9.22440006137166,0.12485335229913054
Daghestan_37,Tabasaran,East Caucasian,женщина,две,paucal,6.5910560184446,0.2173552461287496
Daghestan_37,Tabasaran,East Caucasian,год,два,paucal,9.22440006137166,0.12641933299404753
Daghestan_37,Tabasaran,East Caucasian,год,десять,other,9.22440006137166,0.07553382048407936
Daghestan_37,Tabasaran,East Caucasian,ночь,четыре,paucal,5.80190714926656,0.25258764614441226
Daghestan_37,Tabasaran,East Caucasian,район,два-три,paucal,4.61610127929284,0.31298908817300886
Daghestan_37,Tabasaran,East Caucasian,селение,девять,other,3.80706057915161,0.24032543303517767
Daghestan_37,Tabasaran,East Caucasian,селение,девять,other,3.80706057915161,0.23940508908479655
Daghestan_37,Tabasaran,East Caucasian,раз,два-три,paucal,7.5404734084621,0.1795733304414976
Daghestan_37,Tabasaran,East Caucasian,год,пятнадцать-шестнадцать,other,9.22440006137166,0.07496710326339952
Daghestan_37,Tabasaran,East Caucasian,мужик,два,paucal,5.22660042038821,0.280551573233531
Daghestan_37,Tabasaran,East Caucasian,год,три,paucal,9.22440006137166,0.1254432093388808
Daghestan_37,Tabasaran,East Caucasian,раз,два,paucal,7.5404734084621,0.1788849152725182
Daghestan_37,Tabasaran,East Caucasian,год,восемьдесят семь,other,9.22440006137166,0.07564743838481841
Daghestan_37,Tabasaran,East Caucasian,год,восемьдесят восемь,other,9.22440006137166,0.07477156474353844
Daghestan_37,Tabasaran,East Caucasian,брат,четыре,paucal,5.6202696610064,0.26107993444475197
Daghestan_37,Tabasaran,East Caucasian,брат,четыре,paucal,5.6202696610064,0.2597433963988719
Daghestan_37,Tabasaran,East Caucasian,мечеть,три,paucal,1.25725726645438,0.509991882699096
Daghestan_37,Tabasaran,East Caucasian,дочка,два,paucal,4.55610174886624,0.3150449300481075
Daghestan_37,Tabasaran,East Caucasian,сын,два,paucal,6.20954208111774,0.2350681490861977
Daghestan_37,Tabasaran,East Caucasian,дочка,два,paucal,4.55610174886624,0.3160502306543744
Daghestan_37,Tabasaran,East Caucasian,класс,четыре,paucal,5.21783969245816,0.28032606784556274
Daghestan_37,Tabasaran,East Caucasian,дочка,три,paucal,4.55610174886624,0.313805073091692
Daghestan_37,Tabasaran,East Caucasian,дочка,три,paucal,4.55610174886624,0.31688189570866204
Daghestan_37,Tabasaran,East Caucasian,дочка,десять,other,4.55610174886624,0.20725008514474036
Daghestan_37,Tabasaran,East Caucasian,сын,три,paucal,6.20954208111774,0.23300745646265456
Daghestan_37,Tabasaran,East Caucasian,год,пятнадцать-семнадцать,other,9.22440006137166,0.07681721578069652
Daghestan_69,Rutul,East Caucasian,брат,два,paucal,5.6202696610064,0.09570187029947026
Daghestan_69,Rutul,East Caucasian,брат,два,paucal,5.6202696610064,0.09187135559125392
Daghestan_69,Rutul,East Caucasian,род,два,paucal,6.87889445018409,0.07085158380446904
Daghestan_69,Rutul,East Caucasian,семья,две,paucal,5.6571595861726,0.09292481197434417
Daghestan_69,Rutul,East Caucasian,сын,три,paucal,6.20954208111774,0.08226368232030537
Daghestan_69,Rutul,East Caucasian,слово,два,paucal,5.19948725536907,0.10228629864382059
Daghestan_69,Rutul,East Caucasian,раз,три,paucal,7.5404734084621,0.060152046927880704
Daghestan_69,Rutul,East Caucasian,ребенок,десять,other,6.54367811565494,0.04479344252700984
Daghestan_69,Rutul,East Caucasian,ребенок,десять,other,6.54367811565494,0.044254504564747284
Daghestan_69,Rutul,East Caucasian,ребенок,десять,other,6.54367811565494,0.045108011301690856
Daghestan_69,Rutul,East Caucasian,год,два,paucal,9.22440006137166,0.04106555535779201
Daghestan_69,Rutul,East Caucasian,дом,двадцать пять-тридцать,other,6.61150517891902,0.04476233684471772
Daghestan_69,Rutul,East Caucasian,километр,тридцать,other,8.67576822984004,0.02642348780724346
Daghestan_69,Rutul,East Caucasian,женщина,пятнадцать,other,6.5910560184446,0.04298934611805943
Daghestan_69,Rutul,East Caucasian,человек,десять-двенадцать,other,7.46541763295133,0.03546302492683135
Daghestan_69,Rutul,East Caucasian,человек,два,paucal,7.46541763295133,0.06193366767793251
Daghestan_69,Rutul,East Caucasian,метр,сорок пять-пятьдесят,other,8.46417153243369,0.027453127944106027
Daghestan_69,Rutul,East Caucasian,диалект,три,paucal,0.173886073829787,0.5476900236716946
Daghestan_69,Rutul,East Caucasian,слово,три,paucal,5.19948725536907,0.10317220900407503
Daghestan_69,Rutul,East Caucasian,вид,три,paucal,6.00928158128906,0.08602385459563018
Daghestan_69,Rutul,East Caucasian,сантиметр,пять-семь,other,6.50350753104454,0.044664403290458954
Daghestan_69,Rutul,East Caucasian,слово,два,paucal,5.19948725536907,0.10299081079179646
Daghestan_69,Rutul,East Caucasian,блюдо,пять,other,3.82407159163385,0.08252173478523936
Daghestan_81,Archi,East Caucasian,слово,пять,other,5.19948725536907,0.06771773148142508
Daghestan_81,Archi,East Caucasian,раз,один-два,paucal,7.5404734084621,0.06716267419095745
Daghestan_81,Archi,East Caucasian,год,два,paucal,9.22440006137166,0.04541231789853404
Daghestan_81,Archi,East Caucasian,магазин,один-два,paucal,4.69670379117698,0.13020740598374148
Daghestan_81,Archi,East Caucasian,цифра,десять,other,6.06377280595293,0.05562388861553669
Daghestan_81,Archi,East Caucasian,месяц,три,paucal,8.24186141927984,0.057494444356557234
Daghestan_81,Archi,East Caucasian,раз,сто,other,7.5404734084621,0.03932503110527369
Daghestan_81,Archi,East Caucasian,год,два-три,paucal,9.22440006137166,0.045627767778575246
Daghestan_81,Archi,East Caucasian,год,двадцать семь,other,9.22440006137166,0.025896411997017837
Daghestan_81,Archi,East Caucasian,неделя,две,paucal,6.74054538305214,0.08137754682786348
Daghestan_81,Archi,East Caucasian,процент,семьдесят,other,8.2479807450453,0.03291210518055126
Daghestan_81,Archi,East Caucasian,раз,два-три,paucal,7.5404734084621,0.06819654750172446
Daghestan_81,Archi,East Caucasian,сестра,две,paucal,5.12089363108058,0.11749152326635409
Daghestan_81,Archi,East Caucasian,сестра,две,paucal,5.12089363108058,0.1185417770458402
Daghestan_81,Archi,East Caucasian,сестра,две,paucal,5.12089363108058,0.11786534908378439
Daghestan_81,Archi,East Caucasian,год,двадцать четыре,paucal,9.22440006137166,0.046481134239977066
Daghestan_81,Archi,East Caucasian,год,девяносто,other,9.22440006137166,0.02677587805750494
Daghestan_81,Archi,East Caucasian,год,девяносто,other,9.22440006137166,0.026004680928097032
Daghestan_81,Archi,East Caucasian,тысяча,десять,other,9.24128882060055,0.02676098265216503
Daghestan_81,Archi,East Caucasian,подписка,девятьсот сорок два,paucal,0.363710117697993,0.28332848824519125
Daghestan_82,Avar,East Caucasian,село,пять,other,4.6789676025714,0.19474187497762205
Daghestan_82,Avar,East Caucasian,село,два,paucal,4.6789676025714,0.3015793056864883
Daghestan_82,Avar,East Caucasian,процент,сто,other,8.2479807450453,0.09078559681296879
Daghestan_82,Avar,East Caucasian,процент,восемьдесят,other,8.2479807450453,0.09147422448502643
Daghestan_82,Avar,East Caucasian,месяц,три,paucal,8.24186141927984,0.1493864591309613
Daghestan_82,Avar,East Caucasian,год,восемь,other,9.22440006137166,0.07254200551570825
Daghestan_82,Avar,East Caucasian,год,четыре,paucal,9.22440006137166,0.12061642927210696
Daghestan_82,Avar,East Caucasian,человек,десять,other,7.46541763295133,0.10848292862456704
Daghestan_82,Avar,East Caucasian,группа,два,paucal,5.85583072958327,0.2428117101021018
Daghestan_82,Avar,East Caucasian,группа,две,paucal,5.85583072958327,0.2425804606846772
Daghestan_63,Bagvalal,East Caucasian,год,девять,other,9.22440006137166,0.02571371952002377
Daghestan_63,Bagvalal,East Caucasian,класс,четыре,paucal,5.21783969245816,0.11519548133235444
Daghestan_63,Bagvalal,East Caucasian,уборщица,две,paucal,0.341434872542858,0.2782866883910903
