speaker,n_vowels,duration,speech_tempo
li1950,12,1.8949999999999816,6.3324538258575815
li1950,9,1.759999999999991,5.11363636363639
li1950,20,3.930000000000064,5.089058524172945
li1950,13,2.4200000000000728,5.37190082644612
li1950,27,4.269999999999982,6.323185011709628
li1950,13,3.5599999999999454,3.6516853932584827
li1950,24,5.099999999999909,4.70588235294126
li1950,14,3.5699999999999363,3.9215686274510504
li1950,22,4.489999999999782,4.8997772828510175
li1950,22,5.7999999999999545,3.793103448275892
li1950,13,2.599999999999909,5.000000000000175
li1950,17,5.170000000000073,3.28820116054154
li1950,22,4.0300000000002,5.459057071960027
li1950,21,4.9099999999998545,4.276985743380982
li1950,30,5.490000000000009,5.464480874316931
li1950,15,4.130000000000109,3.6319612590798074
li1950,27,4.25,6.352941176470588
li1950,29,6.809999999999945,4.258443465491958
li1950,27,6.869999999999891,3.9301310043668747
li1950,14,3.880000000000109,3.6082474226803107
li1950,5,2.0299999999999727,2.463054187192151
li1950,28,5.8900000000001,4.753820033955777
li1950,28,6.329999999999927,4.423380726698313
li1950,17,3.25,5.230769230769231
li1950,29,5.800000000000182,4.999999999999843
li1950,12,2.8050000000000637,4.278074866310063
li1950,5,1.3699999999998909,3.6496350364966412
li1950,18,3.199999999999818,5.62500000000032
li1950,26,4.769999999999982,5.4507337526205655
li1950,24,5.539999999999964,4.332129963898946
li1950,27,6.399999999999864,4.21875000000009
li1950,19,5.480000000000018,3.467153284671521
li1950,18,3.7799999999999727,4.7619047619047965
li1950,20,3.680000000000064,5.434782608695557
li1950,29,5.619999999999891,5.160142348754548
li1950,5,1.4399999999998272,3.472222222222639
li1950,2,1.0299999999999727,1.9417475728155855
li1950,22,3.9200000000000728,5.612244897959079
li1950,25,6.240000000000009,4.00641025641025
li1950,20,6.089999999999918,3.284072249589535
li1950,5,1.4500000000000457,3.448275862068857
li1950,8,2.0299999999999727,3.940886699507442
li1950,5,1.7619999999999436,2.8376844494893074
li1950,12,2.869999999999891,4.181184668989706
li1950,29,5.630000000000109,5.150976909413754
li1950,22,6.4500000000000455,3.4108527131782704
li1950,11,2.369999999999891,4.6413502109706775
li1950,10,1.9500000000000457,5.128205128205008
li1950,13,2.4200000000000728,5.37190082644612
li1950,9,2.1100000000001273,4.265402843601638
li1950,16,3.649999999999864,4.38356164383578
li1950,15,3.6149999999997817,4.149377593361247
li1950,24,5.089999999999918,4.715127701375321
li1950,14,3.380000000000109,4.142011834319393
li1950,25,5.0499999999999545,4.950495049504995
li1950,27,6.259999999999991,4.313099041533553
li1950,14,3.1900000000000546,4.388714733542245
li1950,8,2.900000000000091,2.758620689655086
li1950,17,4.309999999999945,3.9443155452436693
li1950,9,3.4200000000000728,2.6315789473683653
li1950,11,2.2999999999999545,4.782608695652269
li1950,5,1.3500000000001364,3.7037037037033294
li1950,15,3.589999999999918,4.178272980501488
li1950,26,5.75,4.521739130434782
li1950,2,0.9700000000000272,2.061855670103035
li1950,20,4.304999999999836,4.645760743321896
li1950,12,3.0900000000001455,3.883495145630885
li1950,7,1.5199999999999818,4.605263157894792
li1950,11,2.6800000000000637,4.104477611940201
li1950,22,6.019999999999982,3.654485049833898
li1950,16,3.449999999999818,4.637681159420534
li1950,18,4.900000000000091,3.6734693877550337
li1950,5,1.4300000000000637,3.496503496503341
li1950,17,2.8250000000000455,6.017699115044151
li1950,11,2.269999999999982,4.845814977973607
li1950,5,1.599999999999909,3.1250000000001776
li1950,17,3.6099999999999,4.709141274238358
li1950,27,6.5900000000001455,4.097116843702489
li1950,4,1.490000000000009,2.6845637583892454
li1950,19,4.509999999999991,4.212860310421295
li1950,17,4.759999999999991,3.5714285714285783
li1950,19,3.9700000000000273,4.785894206549085
li1950,22,4.619999999999891,4.761904761904875
li1950,6,2.060000000000173,2.9126213592230568
li1950,13,2.4750000000001364,5.252525252524963
li1950,14,3.630000000000109,3.85674931129465
li1950,29,5.899999999999636,4.915254237288439
li1950,1,0.8649999999997817,1.1560693641621413
li1950,23,3.5099999999997635,6.5527065527069945
li1950,19,5.059999999999945,3.754940711462491
li1950,23,5.480000000000018,4.197080291970789
li1950,17,4.699999999999818,3.6170212765958847
li1950,11,3.0599999999999454,3.5947712418301294
li1950,30,5.380000000000109,5.576208178438549
li1950,28,4.859999999999673,5.761316872428372
li1950,25,6.400000000000091,3.9062499999999445
li1950,16,3.6599999999998545,4.3715846994537255
li1950,11,2.299999999999727,4.782608695652741
li1950,5,1.830000000000382,2.7322404371578997
li1950,21,3.894999999999982,5.391527599486547
li1950,1,0.8800000000001091,1.1363636363634955
li1950,9,2.75,3.272727272727273
li1950,1,0.7199999999997999,1.3888888888892748
li1950,26,4.940000000000055,5.263157894736784
li1950,5,1.4349999999999454,3.4843205574914218
li1950,15,2.800000000000182,5.3571428571425095
li1950,6,1.6199999999998909,3.7037037037039533
li1950,1,0.7100000000000364,1.4084507042252798
li1950,8,2.199999999999818,3.636363636363937
li1950,7,1.75,4
li1950,11,2.1399999999998727,5.140186915888156
li1950,3,1,3
li1950,3,1.360000000000127,2.20588235294097
li1950,19,2.9700000000002547,6.397306397305849
li1950,6,1.5600000000004002,3.8461538461528595
li1950,1,0.6900000000000546,1.449275362318726
li1950,14,3.119999999999891,4.487179487179644
li1950,18,5.5300000000002,3.254972875225922
li1950,24,4.920000000000073,4.878048780487733
li1950,28,8.730000000000018,3.2073310423825823
li1950,16,3.900000000000091,4.102564102564007
li1950,28,7.550000000000182,3.7086092715230894
li1950,1,0.8000000000001819,1.2499999999997158
li1950,2,0.8150000000000546,2.4539877300611854
li1950,15,3.3049999999998363,4.538577912254385
li1950,9,3.2400000000002365,2.777777777777575
li1950,20,6.169999999999618,3.2414910858997144
li1950,19,4.170000000000073,4.556354916067066
li1950,16,3.119999999999891,5.128205128205307
li1950,19,3.4400000000000546,5.5232558139534005
li1950,21,4.679999999999836,4.487179487179644
li1950,28,6.1599999999998545,4.545454545454652
li1950,15,3.0100000000002183,4.983388704318576
li1950,19,5.329999999999927,3.564727954971906
li1950,20,3.130000000000109,6.3897763578272535
li1950,28,6.489999999999782,4.314329738058697
li1950,24,4.699999999999818,5.106382978723602
li1950,7,1.5900000000001455,4.402515723270037
li1950,30,5.5900000000001455,5.366726296958715
li1950,25,5.039999999999964,4.960317460317496
li1950,3,1.2199999999998,2.4590163934430262
li1950,5,1.5499999999997272,3.225806451613471
li1950,26,5.140000000000327,5.058365758754541
li1950,13,2.3299999999999272,5.579399141631075
li1950,17,3.9650000000001455,4.287515762925442
li1950,13,2.980000000000018,4.362416107382524
li1950,8,1.949999999999818,4.102564102564485
li1950,14,5.190000000000055,2.6974951830442877
li1950,29,4.940000000000055,5.8704453441294895
li1950,20,3.960000000000037,5.050505050505004
li1950,28,4.889999999999873,5.725971370143299
li1950,30,6.199999999999818,4.838709677419497
li1950,15,3.2200000000002547,4.658385093167333
li1950,28,7.869999999999891,3.557814485387597
li1950,29,5.670000000000073,5.114638447971716
li1950,29,6.809999999999945,4.258443465491958
li1950,26,4.720000000000255,5.508474576270889
li1950,19,3.779999999999746,5.0264550264553645
li1950,11,2.2399999999997817,4.910714285714764
li1950,2,0.8850000000002183,2.2598870056491602
li1950,1,0.7899999999999636,1.2658227848101848
li1950,5,1.711999999999989,2.92056074766357
li1950,3,1.5899999999996908,1.8867924528305555
li1950,19,4.420000000000073,4.298642533936581
li1950,14,3.9200000000000728,3.571428571428505
li1950,6,2.0399999999999636,2.941176470588288
li1950,11,3.0799999999999272,3.571428571428656
li1950,28,6.559999999999945,4.268292682926865
li1950,9,2.2600000000002183,3.9823008849553676
li1950,24,4.900000000000091,4.897959183673379
li1950,12,3.0899999999996908,3.8834951456314566
li1950,27,7.019999999999982,3.846153846153856
li1950,13,4.950000000000273,2.6262626262624815
li1950,23,5.2800000000002,4.356060606060441
li1950,5,1.5900000000001455,3.1446540880500264
li1950,17,5.069999999999709,3.353057199211238
li1950,22,3.449999999999818,6.376811594203235
li1950,13,2.6400000000003274,4.924242424241814
li1950,13,2.4849999999996726,5.231388329980568
li1950,7,1.574999999999818,4.444444444444958
li1950,30,6.629999999999654,4.5248868778282905
li1950,29,6.709999999999582,4.321907600596394
li1950,11,3.149999999999636,3.4920634920638953
li1950,1,0.8449999999997999,1.1834319526630022
li1950,11,2.3450000000002547,4.690831556502689
li1950,29,5.950000000000273,4.873949579831709
li1950,24,6.150000000000091,3.902439024390186
li1950,24,7.379999999999654,3.2520325203253555
li1950,13,2.700000000000273,4.814814814814328
li1950,1,0.7899999999999636,1.2658227848101848
li1950,29,5.510000000000218,5.263157894736634
li1950,12,3.4600000000000364,3.4682080924855128
li1950,9,2.375,3.789473684210526
li1950,26,8.450000000000273,3.0769230769229776
li1950,24,4.630000000000109,5.183585313174824
li1950,26,5.199999999999818,5.000000000000175
li1950,22,3.679999999999836,5.978260869565484
li1950,24,4.660000000000309,5.150214592274336
li1950,15,3.4099999999998545,4.398826979472329
li1950,20,4.370000000000346,4.57665903890124
li1950,10,2.4899999999997817,4.016064257028464
li1950,16,3.4600000000000364,4.62427745664735
li1950,26,5.025000000000091,5.174129353233737
li1950,6,1.9800000000000184,3.0303030303030023
li1950,9,1.6780000000003383,5.36352800953408
oa1975,7,2.3219999999999996,3.014642549526271
oa1975,22,2.704999999999999,8.13308687615527
oa1975,16,3.856,4.149377593360996
oa1975,27,5.91,4.568527918781726
oa1975,8,3.6000000000000014,2.2222222222222214
oa1975,8,1.4309999999999974,5.590496156533902
oa1975,15,3.506,4.278379920136908
oa1975,12,2.780000000000001,4.316546762589926
oa1975,20,5.059000000000012,3.9533504645186706
oa1975,8,2.8840000000000003,2.773925104022191
oa1975,16,3.573999999999998,4.4767767207610545
oa1975,25,4.652000000000001,5.3740326741186575
oa1975,6,1.125,5.333333333333333
oa1975,1,0.4719999999999942,2.118644067796636
oa1975,2,2.656000000000006,0.7530120481927695
oa1975,15,2.7900000000000205,5.376344086021466
oa1975,16,4.329000000000008,3.6960036960036895
oa1975,12,4.241000000000014,2.829521339306758
oa1975,19,3.9329999999999927,4.830917874396144
oa1975,4,1.3530000000000086,2.9563932002956204
oa1975,21,3.5,6
oa1975,16,6.175000000000011,2.591093117408902
oa1975,12,4.415999999999997,2.717391304347828
oa1975,20,6.454000000000008,3.09885342423303
oa1975,25,6.282999999999987,3.9789909279006928
oa1975,11,3.0860000000000127,3.5644847699286957
oa1975,12,3.007999999999982,3.9893617021276837
oa1975,19,5.1270000000000095,3.7058708796567124
oa1975,18,4.014999999999986,4.483188044831896
oa1975,22,5.771999999999991,3.811503811503817
oa1975,26,5.912000000000035,4.397834912043276
oa1975,25,5.839999999999975,4.280821917808238
oa1975,21,5.70799999999997,3.6790469516468307
oa1975,23,4.095000000000027,5.616605616605579
oa1975,19,5.322999999999979,3.5694157430020805
oa1975,11,2.601000000000056,4.229142637447045
oa1975,29,5.208000000000027,5.568356374807959
oa1975,13,3.879000000000019,3.3513792214488105
oa1975,16,3.08299999999997,5.189750243269593
oa1975,13,2.309000000000026,5.6301429190124965
oa1975,25,4.312000000000012,5.797773654916496
oa1975,23,4.861000000000047,4.731536720839288
oa1975,21,4.508999999999958,4.657351962741228
oa1975,22,5.439999999999998,4.044117647058825
oa1975,16,2.4910000000000423,6.423123243677129
oa1975,16,5.330000000000041,3.0018761726078567
oa1975,26,5.751999999999953,4.520166898470134
oa1975,18,3.896000000000015,4.620123203285403
oa1975,23,5.0090000000000146,4.591734877220989
oa1975,23,5.2029999999999745,4.420526619258142
oa1975,24,4.446000000000026,5.398110661268524
oa1975,17,4.192000000000007,4.055343511450375
oa1975,11,3.338999999999998,3.294399520814617
oa1975,13,2.7329999999999472,4.756677643615167
oa1975,13,2.91700000000003,4.4566335275968
oa1975,10,2.5430000000000064,3.932363350373565
oa1975,18,3.673000000000002,4.900626191124419
oa1975,6,2.341000000000008,2.5630072618538997
oa1975,6,1.7169999999999843,3.494467093768232
oa1975,12,2.052000000000021,5.84795321637421
oa1975,25,6.809999999999945,3.6710719530103084
oa1975,10,3.983000000000061,2.51067034898314
oa1975,9,1.841000000000008,4.888647474198784
oa1975,12,4.810999999999922,2.4942839326543744
oa1975,8,2.752999999999929,2.905920813657903
oa1975,16,3.33400000000006,4.799040191961521
oa1975,20,3.492999999999938,5.725737188663142
oa1975,14,2.9560000000000173,4.736129905277374
oa1975,14,2.7060000000000173,5.173688100517336
oa1975,10,2.394999999999982,4.175365344467672
oa1975,10,3.0119999999999436,3.320053120849996
oa1975,15,4.6440000000000055,3.2299741602067145
oa1975,19,4.253000000000043,4.467434751939762
oa1975,19,5.41599999999994,3.5081240768094926
oa1975,14,4.413000000000011,3.172445048719684
oa1975,9,3.2340000000000373,2.782931354359894
oa1975,9,4.371999999999957,2.058554437328474
oa1975,7,3.3170000000000073,2.1103406692794646
oa1975,29,6.850000000000023,4.233576642335752
oa1975,17,2.9329999999999927,5.7961131946812285
oa1975,25,3.30600000000004,7.5620084694493945
oa1975,17,3.7950000000000728,4.479578392621785
oa1975,23,4.861999999999966,4.730563554092998
oa1975,18,3.229000000000042,5.574481263549014
oa1975,22,4.744000000000028,4.637436762225942
oa1975,9,3.617999999999938,2.487562189054769
oa1975,19,3.522999999999911,5.393130854385603
oa1975,17,3.83299999999997,4.435168275502252
oa1975,11,3.2239999999999327,3.4119106699752573
oa1975,14,4.106999999999971,3.4088142196250546
oa1975,29,5.29200000000003,5.479969765684021
oa1975,30,4.8139999999999645,6.231823847112635
oa1975,20,4.039999999999964,4.950495049504995
oa1975,18,3.5149999999999864,5.120910384068298
oa1975,30,5.692999999999984,5.269629369401034
oa1975,24,5.195999999999913,4.618937644341879
oa1975,15,4.975999999999999,3.0144694533762064
oa1975,18,3.254000000000019,5.531653349723385
oa1975,5,2.1820000000000164,2.291475710357453
oa1975,27,5.3940000000000055,5.005561735261397
oa1975,20,4.275000000000091,4.6783625730993155
oa1975,19,3.3300000000001546,5.705705705705441
oa1975,26,5.311999999999898,4.894578313253106
oa1975,12,2.9829999999999472,4.022795843111033
oa1975,10,2.5,4
oa1975,12,2.34699999999998,5.112910097997487
oa1975,20,3.719000000000051,5.377789728421545
oa1975,23,3.714999999999918,6.191117092866893
oa1975,11,3.231999999999971,3.4034653465346842
oa1975,23,5.028999999999996,4.573473851660373
oa1975,17,4.259999999999991,3.990610328638506
oa1975,19,5.270999999999958,3.6046291026370993
oa1975,22,4.752999999999929,4.628655585945787
oa1975,5,1.375,3.6363636363636362
oa1975,25,3.2950000000000728,7.587253414263869
oa1975,13,2.7309999999999945,4.760161113145378
oa1975,21,4.101000000000113,5.120702267739435
oa1975,19,2.655999999999949,7.153614457831463
oa1975,11,2.0519999999999072,5.360623781676655
oa1975,21,4.972999999999956,4.22280313693951
oa1975,24,4.336999999999989,5.533779109983874
oa1975,14,2.7110000000000127,5.164146071560285
oa1975,17,3.5830000000000837,4.744627407200559
oa1975,15,2.7439999999999145,5.466472303207167
oa1975,14,2.7690000000000055,5.055976886962792
oa1975,22,3.6140000000000327,6.087437742113946
oa1975,17,5.244999999999891,3.2411820781697527
oa1975,7,1.4729999999999563,4.752206381534425
oa1975,26,4.067000000000007,6.392918613228413
oa1975,21,2.8859999999999673,7.276507276507359
oa1975,29,3.8320000000001073,7.567849686847387
oa1975,7,4.286000000000058,1.6332244517031975
oa1975,19,4.592999999999847,4.136729806227004
oa1975,15,2.9990000000000236,5.00166722240743
oa1975,19,3.451999999999998,5.504055619930478
oa1975,13,2.395999999999958,5.425709515859861
oa1975,8,2.1909999999998035,3.6513007759017424
oa1975,24,4.2810000000001764,5.6061667834615765
oa1975,24,4.4220000000000255,5.427408412483008
oa1975,21,3.258000000000038,6.44567219152847
oa1975,24,4.528999999999996,5.299183042614268
oa1975,23,5.711000000000013,4.027315706531247
oa1975,13,2.9329999999999927,4.432321854756233
oa1975,24,5.7150000000001455,4.199475065616691
oa1975,19,5.169999999999845,3.6750483558995297
oa1975,9,2.40300000000002,3.745318352059894
oa1975,16,2.9980000000000473,5.336891260840476
oa1975,10,2.3509999999998854,4.253509145044869
oa1975,28,5.096000000000004,5.494505494505491
oa1975,9,2.2100000000000364,4.072398190045182
oa1975,15,2.550999999999931,5.880047040376482
oa1975,21,2.79099999999994,7.524184879971498
oa1975,30,6.310999999999922,4.7536048169862735
oa1975,5,2.519999999999982,1.9841269841269984
oa1975,28,4.303000000000111,6.507088078084889
oa1975,12,3.421000000000049,3.5077462730195346
oa1975,23,5.832000000000107,3.9437585733881306
oa1975,10,1.7690000000000057,5.652911249293368
oa1975,10,3.1720000000000255,3.1525851197982093
oa1975,21,2.9850000000001273,7.035175879396685
oa1975,9,2.4890000000000327,3.61591000401763
oa1975,20,3.8929999999998017,5.137426149499363
oa1975,11,3.081000000000131,3.5702693930540512
oa1975,9,3.2509999999999764,2.7683789603199216
oa1975,23,3.8400000000001455,5.9895833333331066
oa1975,8,1.5670000000000073,5.105296745373301
oa1975,21,3.092999999999847,6.7895247332690065
oa1975,16,2.2919999999999163,6.980802792321372
oa1975,18,3.0679999999999836,5.867014341590644
oa1975,21,2.8350000000000364,7.407407407407312
oa1975,19,2.8519999999998618,6.661991584853058
oa1975,12,2.1420000000000528,5.602240896358405
oa1975,8,3.0620000000001255,2.6126714565642297
oa1975,14,3.26299999999992,4.290530186944634
oa1975,26,5.807999999999993,4.4765840220385735
oa1975,12,3.911000000000058,3.0682689849142983
oa1975,7,2.7799999999999727,2.517985611510816
oa1975,6,1.8530000000000657,3.237992444684181
oa1975,4,2.1520000000000437,1.8587360594795161
oa1975,4,0.7669999999998254,5.215123859192843
oa1975,8,1.4519999999999982,5.509641873278244
oa1975,9,1.6800000000000637,5.357142857142654
oa1975,9,1.3450000000000273,6.691449814126258
oa1975,9,2.6579999999999018,3.3860045146728113
oa1975,24,4.911000000000058,4.886988393402508
oa1975,10,3.3539999999998145,2.981514609421751
oa1975,22,3.425000000000182,6.423357664233236
oa1975,27,4.527000000000044,5.964214711729565
oa1975,30,5.903999999999996,5.081300813008133
oa1975,7,1.5520000000001346,4.510309278350125
oa1975,10,2.390999999999849,4.18235048097057
oa1975,17,3.2450000000001182,5.238828967642336
oa1975,24,4.126999999999953,5.815362248606803
oa1975,21,3.5140000000001237,5.97609561752967
oa1975,11,2.634999999999991,4.174573055028477
oa1975,17,2.6109999999998763,6.510915358100653
oa1975,25,4.33199999999988,5.771006463527399
oa1975,28,3.8920000000000528,7.19424460431645
oa1975,10,1.910000000000082,5.235602094240613
oa1975,18,3.0519999999999072,5.897771952818004
oa1975,22,3.4809999999999945,6.320022981901762
oa1975,7,2.77800000000002,2.5197984161266915
oa1975,16,4.7719999999999345,3.352891869237263
oa1975,17,4.411000000000058,3.8540013602357233
oa1975,9,2.233000000000174,4.030452306314061
oa1975,16,2.6539999999999964,6.028636021100234
oa1975,13,3.4429999999999836,3.7757769387162536
oa1975,14,3.895999999999958,3.5934291581109217
oa1975,11,2.0179999999998017,5.450941526264163
oa1975,11,2.2800000000002,4.824561403508349
oa1975,26,5.55399999999986,4.681310767014883
oa1975,11,2.6369999999999436,4.171406901782418
oa1975,13,3.07100000000014,4.233148811461872
oa1975,18,3.3479999999999563,5.376344086021575
oa1975,13,3.5909999999998945,3.6201615148984634
oa1975,22,3.3920000000000528,6.485849056603673
oa1975,21,5.268000000000029,3.9863325740318687
oa1975,6,1.9700000000000273,3.045685279187775
oa1975,11,2.5109999999999673,4.380724810832395
oa1975,16,2.8460000000000036,5.621925509486992
oa1975,30,4.69399999999996,6.391137622496859
oa1975,23,5.0310000000001764,4.571655734446272
oa1975,15,3.890999999999849,3.855050115651653
oa1975,10,3.3120000000001255,3.01932367149747
oa1975,21,5.657000000000153,3.7122149549230037
oa1975,25,4.310999999999922,5.79911853398294
oa1975,7,1.8360000000000127,3.8126361655773158
oa1975,25,3.918999999999869,6.3791783618272095
oa1975,9,1.790000000000191,5.0279329608933185
oa1975,4,1.6359999999999673,2.4449877750611737
oa1975,18,3.5599999999999454,5.0561797752809765
oa1975,30,4.1560000000001764,7.21847930702568
oa1975,23,4.616999999999962,4.981589776911456
oa1975,9,2.8309999999999036,3.17908866125055
oa1975,11,2.880000000000109,3.8194444444443
oa1975,18,3.2380000000000564,5.558987029030169
oa1975,20,3.8840000000000146,5.149330587023668
oa1975,9,2.3379999999999654,3.849443969204505
oa1975,28,4.270999999999958,6.5558417232498885
oa1975,30,6.656999999999925,4.506534474988785
oa1975,18,2.497000000000071,7.208650380456343
oa1975,17,4.132000000000062,4.1142303969021645
oa1975,14,5.4909999999999854,2.5496266618102417
oa1975,12,2.3309999999999036,5.148005148005361
oa1975,10,2.275000000000091,4.39560439560422
oa1975,13,2.495999999999867,5.20833333333361
oa1975,23,4.611000000000104,4.988072001734869
oa1975,16,2.3299999999999272,6.866952789699785
oa1975,16,6.26299999999992,2.5546862525946357
oa1975,10,3.1920000000000073,3.1328320802004943
oa1975,13,3.41800000000012,3.803393797542289
oa1975,20,3.9500000000000455,5.063291139240448
oa1975,10,2.4049999999999727,4.158004158004205
oa1975,22,6.634999999999991,3.3157498116051287
oa1975,18,6.58199999999988,2.7347310847767137
oa1975,26,6.227999999999838,4.174694926140122
oa1975,15,2.925999999999931,5.126452494873669
oa1975,8,4.158000000000129,1.9240019240018642
oa1975,21,3.464999999999918,6.0606060606062035
oa1975,9,2.4839999999999236,3.623188405797213
oa1975,16,2.7000000000000455,5.925925925925826
oa1975,6,1.2829999999999018,4.676539360873312
oa1975,25,3.233999999999696,7.730364873222744
oa1975,18,4.057999999999993,4.435682602267135
oa1975,16,2.710999999999786,5.90188122464082
oa1975,9,2.2910000000001673,3.928415539065623
oa1975,14,1.8730000000000473,7.474639615589774
oa1975,2,0.5909999999998945,3.3840947546537343
oa1975,11,2.869999999999891,3.832752613240564
oa1975,25,3.2049999999999272,7.800312012480676
oa1975,27,4.898000000000138,5.512454062882654
oa1975,29,7.701000000000022,3.765744708479408
oa1975,14,3.671000000000277,3.8136747480247735
oa1975,18,2.6469999999999345,6.8001511144693785
oa1975,16,3.923999999999978,4.077471967380247
oa1975,7,3.837999999999738,1.823866597186159
oa1975,15,2.34900000000016,6.3856960408680195
oa1975,13,2.387000000000171,5.446166736488927
oa1975,14,3.367999999999938,4.156769596199601
oa1975,18,4.6349999999997635,3.883495145631266
oa1975,20,3.350999999999658,5.968367651447938
oa1975,8,2.1709999999998217,3.6849378166746463
oa1975,16,3.0920000000000982,5.174644243208115
oa1975,12,1.9110000000000584,6.279434850863231
oa1975,14,2.29300000000012,6.105538595725803
oa1975,22,3.847999999999956,5.7172557172557825
oa1975,12,5.070999999999913,2.3663971603234484
oa1975,21,4.811000000000149,4.364996882144949
oa1975,11,2.01299999999992,5.464480874317157
oa1975,11,2.7909999999997126,3.9412396990330105
oa1975,29,3.210999999999786,9.031454375584532
oa1975,14,2.130999999999858,6.569685593618457
oa1975,12,3.5670000000000073,3.3641715727502035
oa1975,6,3.369999999999891,1.78041543026712
oa1975,12,2.8900000000003274,4.152249134947627
oa1975,17,4.936999999999898,3.4433866720681285
oa1975,22,2.7519999999999527,7.994186046511765
oa1975,5,2.664000000000214,1.8768768768767259
oa1975,12,3.3299999999999272,3.6036036036036823
oa1975,15,3.2100000000000364,4.672897196261629
oa1975,10,2.0910000000003492,4.782400765183324
oa1975,26,4.307000000000244,6.036684467146164
oa1975,25,4.608999999999924,5.424170101974488
oa1975,22,4.14200000000028,5.311443746981775
oa1975,14,2.855000000000018,4.9036777583187074
oa1975,21,4.026000000000295,5.216095380029424
oa1975,29,4.704999999999927,6.163655685441116
oa1975,26,3.701000000000022,7.025128343690853
oa1975,27,4.981999999999971,5.419510236852701
oa1975,18,2.8880000000003747,6.23268698060861
oa1975,16,3.553999999999633,4.501969611705586
oa1975,22,5.052000000000135,4.354711005542243
oa1975,17,2.9169999999999163,5.8279053822421965
oa1975,16,2.951000000000022,5.421890884445911
oa1975,12,2.4200000000000728,4.958677685950264
oa1975,22,4.130000000000109,5.326876513317051
oa1975,7,1.8909999999996217,3.70174510840899
oa1975,12,2.468000000000302,4.862236628848676
oa1975,11,1.4279999999998836,7.703081232493625
oa1975,23,4.983999999999924,4.614767255216764
oa1975,20,3.969000000000051,5.039052658100212
oa1975,17,3.1849999999999454,5.337519623234001
oa1975,9,2.074000000000069,4.339440694310366
oa1975,7,2.1539999999999964,3.249767873723311
oa1975,13,3.451000000000022,3.7670240509996864
oa1975,21,5.68100000000004,3.696532300651268
oa1975,15,2.8719999999998436,5.222841225627025
oa1975,9,2.0579999999999927,4.373177842565613
oa1975,30,3.916999999999916,7.658922644881451
oa1975,25,3.802999999999883,6.573757559821396
oa1975,9,1.7800000000002,5.056179775280331
oa1975,30,4.938000000000102,6.07533414337776
oa1975,24,3.794999999999618,6.324110671937396
oa1975,28,3.79300000000012,7.382019509622756
oa1975,4,1.256999999999607,3.182179793159308
oa1975,21,3.911999999999807,5.368098159509467
oa1975,28,5.588999999999942,5.009840758633081
oa1975,11,2.661000000000058,4.133784291619602
oa1975,16,4.847999999999956,3.30033003300333
oa1975,14,2.8290000000001783,4.9487451396249975
oa1975,6,1.27599999999984,4.702194357367361
oa1975,14,4.2830000000003565,3.26873686668196
oa1975,6,1.5909999999998945,3.771213073538905
oa1975,13,3.1979999999998654,4.065040650406675
oa1975,9,2.076000000000022,4.335260115606891
oa1975,21,5.010000000000218,4.1916167664668835
oa1975,13,1.9969999999998436,6.509764646970965
oa1975,12,3.34900000000016,3.583159151985496
oa1975,5,2.90099999999984,1.7235436056533182
oa1975,22,4.121999999999844,5.337214944202047
oa1975,23,4.229000000000269,5.438637975880477
oa1975,21,7.839999999999691,2.678571428571534
oa1975,8,1.4760000000001128,5.420054200541592
oa1975,3,1.5659999999998035,1.9157088122607768
oa1975,7,2.912000000000262,2.4038461538459375
oa1975,15,3.0329999999999018,4.945598417408666
oa1975,25,4.389999999999873,5.694760820045723
oa1975,13,2.1469999999999345,6.054960409874428
oa1975,23,5.16800000000012,4.450464396284726
oa1975,12,1.7859999999996037,6.71892497200597
oa1975,18,2.531000000000404,7.111813512444539
oa1975,8,2.1920000000000073,3.6496350364963384
oa1975,18,2.850999999999658,6.313574184497425
oa1975,26,2.9770000000003165,8.733624454147543
oa1975,24,3.4029999999997926,7.0526006464888225
oa1975,17,2.6109999999998763,6.510915358100653
oa1975,18,4.268999999999778,4.216444132115469
oa1975,10,2.380000000000109,4.201680672268715
oa1975,19,4.149000000000342,4.579416726921773
oa1975,8,2,4
oa1975,26,6.320999999999913,4.113273216263306
oa1975,23,4.291999999999916,5.358807082945119
oa1975,19,2.875,6.608695652173913
oa1975,9,1.849999999999909,4.864864864865104
oa1975,11,1.7690000000002328,6.218202374221907
oa1975,9,1.6720000000000257,5.3827751196171425
oa1975,29,5.0229999999996835,5.773442166036597
oa1975,9,3.137000000000171,2.868983104877115
oa1975,27,5.195999999999913,5.196304849884614
oa1975,16,2.3539999999998145,6.796941376381165
oa1975,9,1.6900000000000546,5.325443786982077
oa1975,11,2.3339999999998327,4.7129391602402695
oa1975,13,2.9710000000000036,4.37563110063951
oa1975,6,2.93100000000004,2.0470829068576997
oa1975,18,3.1510000000002947,5.712472231037232
oa1975,13,2.711999999999989,4.793510324483795
oa1975,11,2.1539999999999964,5.106778087279489
oa1975,16,3.4909999999999854,4.583213978802655
oa1975,29,4.331000000000131,6.695913184021963
oa1975,15,1.9909999999999857,7.533902561526925
oa1975,22,4.12099999999964,5.338510070371735
oa1975,9,2.9320000000002437,3.0695770804908773
oa1975,24,4.875,4.923076923076923
oa1975,16,2.744000000000142,5.830903790087162
oa1975,28,4.095999999999549,6.835937500000753
oa1975,18,3.2850000000003092,5.479452054794005
oa1975,26,3.3289999999997235,7.810153199159555
oa1975,27,5.842000000000098,4.621704895583626
